Chromosome,Start,End,Strand,H9_JReads,geneName,H9_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr4,68489843,68499191,-,1,UBA6,20.21,0.0014269981785475405,1,5,5,+ sites
chr4,71691840,71698990,-,1,GRSF1,29.78,-0.6332374429735814,1,14,14,++ sites
chr4,71816416,71824757,+,2,MOB1B,0,0,1,1,2,- sites
chr4,73950965,73951163,-,1,ANKRD17,23.4,-0.10482997322042725,1,4,4,+ sites
chr4,73950965,73958017,-,1,ANKRD17,23.4,-0.10482997322042725,4.087462841250339,43,43,+++ sites
chr4,73950965,73962989,-,1,ANKRD17,23.4,-0.10482997322042725,1,45,45,+++ sites
chr4,73956383,73958017,-,8,ANKRD17,23.4,-0.10482997322042725,2,39,312,+++ sites
chr4,73984404,73991029,-,1,ANKRD17,23.4,-0.10482997322042725,3.700439718141092,14,14,++ sites
chr4,74008356,74017241,-,1,ANKRD17,23.4,-0.10482997322042725,1,11,11,++ sites
chr4,75040222,75067087,+,1,MTHFD2L,1.3,1.539874611192618,1.584962500721156,4,4,+ sites
chr4,75040222,75091111,+,5,MTHFD2L,1.3,1.539874611192618,0.6780719051126377,4,20,+++ sites
chr4,75040222,75147267,+,1,MTHFD2L,1.3,1.539874611192618,1.584962500721156,4,4,+ sites
chr4,76573822,76581054,-,1,G3BP2,170.68,-1.1288234783358404,2,3,3,- sites
chr4,76584026,76587233,-,1,G3BP2,170.68,-1.1288234783358404,1.584962500721156,2,2,- sites
chr4,76691591,76692290,+,1,USO1,127.9,-2.3544393015880294,1,1,1,- sites
chr4,76695828,76711950,+,1,USO1,127.9,-2.3544393015880294,1.584962500721156,18,18,+++ sites
chr4,76885287,76903190,-,1,SDAD1,43.78,-1.5754375586246663,2,1,1,- sites
chr4,76896896,76903190,-,1,SDAD1,43.78,-1.5754375586246663,1,1,1,- sites
chr4,76902524,76903190,-,3,SDAD1,43.78,-1.5754375586246663,0,1,3,- sites
chr4,77045801,77065626,-,6,NUP54,57.45,-1.064975267386375,0.874469117916141,4,24,+++ sites
chr4,77051808,77053872,-,1,NUP54,57.45,-1.064975267386375,1,2,2,- sites
chr4,77051808,77057565,-,1,NUP54,57.45,-1.064975267386375,1,2,2,- sites
chr4,77055327,77065626,-,17,NUP54,57.45,-1.064975267386375,1.9349049717781153,2,34,+++ sites
chr4,77065301,77065626,-,5,NUP54,57.45,-1.064975267386375,1.4854268271702418,2,10,++ sites
chr4,77659913,77663079,+,2,SHROOM3,6.57,-0.4113823287376518,0.5849625007211562,12,24,+++ sites
chr4,77916933,77941823,+,1,sep-11,0,0,2,9,9,++ sites
chr4,77917577,77952123,+,3,sep-11,0,0,0,9,27,+++ sites
chr4,77976302,77987558,-,1,CCNI,86.98,0.8931358306103916,1,12,12,++ sites
chr4,77977114,77977476,-,1,CCNI,86.98,0.8931358306103916,1,5,5,+ sites
chr4,77977114,77987558,-,1,CCNI,86.98,0.8931358306103916,1,10,10,++ sites
chr4,78663294,78697546,-,1,CNOT6L,5.35,0.9081484726622627,2.321928094887362,12,12,++ sites
chr4,79841687,79851479,-,1,PAQR3,21.48,0.1903764908814272,1,9,9,++ sites
chr4,83375874,83378191,+,3,ENOPH1,48.84,-0.2630344058337938,0,6,18,+++ sites
chr4,83763292,83778917,-,1,SEC31A,35.92,-0.09632611707502425,1,52,52,+++ sites
chr4,83791477,83803090,-,1,SEC31A,35.92,-0.09632611707502425,1.584962500721156,5,5,+ sites
chr4,83795763,83803093,-,1,SEC31A,35.92,-0.09632611707502425,2,5,5,+ sites
chr4,83799882,83802075,-,1,SEC31A,35.92,-0.09632611707502425,1.584962500721156,3,3,- sites
chr4,83799882,83803090,-,1,SEC31A,35.92,-0.09632611707502425,2.321928094887362,3,3,- sites
chr4,83799882,83803093,-,1,SEC31A,35.92,-0.09632611707502425,2.321928094887362,3,3,- sites
chr4,83857133,83861115,-,1,LIN54,2.75,1.17980054461198,1,7,7,++ sites
chr4,83891479,83906029,-,1,LIN54,2.75,1.17980054461198,1,2,2,- sites
chr4,83966778,83978561,+,1,COPS4,28.74,0.03716576060440039,1,12,12,++ sites
chr4,83970318,83978561,+,1,COPS4,28.74,0.03716576060440039,1.584962500721156,12,12,++ sites
chr4,83970318,83989675,+,1,COPS4,28.74,0.03716576060440039,1,13,13,++ sites
chr4,83978078,83984399,+,1,COPS4,28.74,0.03716576060440039,1,8,8,++ sites
chr4,85617122,85654762,-,1,WDFY3,8.18,0.692549428565943,1.584962500721156,3,3,- sites
chr4,85623505,85638169,-,1,WDFY3,8.18,0.692549428565943,2.584962500721156,2,2,- sites
chr4,85623505,85642725,-,1,WDFY3,8.18,0.692549428565943,1.584962500721156,2,2,- sites
chr4,85686962,85724620,-,2,WDFY3,8.18,0.692549428565943,0,12,24,+++ sites
chr4,85717673,85719261,-,1,WDFY3,8.18,0.692549428565943,1,4,4,+ sites
chr4,85758081,85818163,-,1,WDFY3,8.18,0.692549428565943,1,11,11,++ sites
chr4,85781564,85853516,-,2,WDFY3,8.18,0.692549428565943,0,10,20,+++ sites
chr4,87967317,87968746,+,12,AFF1,16.91,-2.023221226268891,1.969626350956481,6,72,+++ sites
chr4,87967317,88016121,+,1,AFF1,16.91,-2.023221226268891,1,7,7,++ sites
chr4,88091230,88116842,-,4,KLHL8,3.41,1.596200688343936,-0.4150374992788438,1,4,+ sites
chr4,88099628,88116842,-,1,KLHL8,3.41,1.596200688343936,1,1,1,- sites
chr4,88116475,88116842,-,8,KLHL8,3.41,1.596200688343936,1.7004397181410922,1,8,++ sites
chr4,88957371,88987031,+,1,PKD2,15.76,0.03615966329541842,1,3,3,- sites
chr4,88957371,88989213,+,1,PKD2,15.76,0.03615966329541842,1,3,3,- sites
chr4,88959402,88987031,+,1,PKD2,15.76,0.03615966329541842,2.321928094887362,3,3,- sites
chr4,88973142,88989213,+,1,PKD2,15.76,0.03615966329541842,1.584962500721156,3,3,- sites
chr4,88983057,88989213,+,1,PKD2,15.76,0.03615966329541842,2,1,1,- sites
chr4,89570990,89608450,+,1,HERC3,2.53,2.0393742383341444,1,9,9,++ sites
chr4,89583581,89625761,+,1,HERC3,2.53,2.0393742383341444,1,9,9,++ sites
chr4,95147269,95162157,+,1,SMARCAD1,38.63,-0.17446038522209364,1,5,5,+ sites
chr4,95155104,95191969,+,1,SMARCAD1,38.63,-0.17446038522209364,1,5,5,+ sites
chr4,95185857,95206220,+,1,SMARCAD1,38.63,-0.17446038522209364,1.584962500721156,3,3,- sites
chr4,95583572,95585186,+,1,PDLIM5,12.19,-0.28714154282779375,1,2,2,- sites
chr4,99300167,99313231,+,1,RAP1GDS1,10.92,0.6520766965796931,1,1,1,- sites
chr4,99300167,99325753,+,1,RAP1GDS1,10.92,0.6520766965796931,1,1,1,- sites
chr4,99962193,99966461,+,1,METAP1,58.31,-1.448831675735598,1,6,6,+ sites
chr4,102001688,102020879,-,1,PPP3CA,12.08,1.160873185183888,1,1,1,- sites
chr4,103180611,103236987,-,1,SLC39A8,7.78,-2.592399089562938,1,21,21,+++ sites
chr4,103225473,103236987,-,1,SLC39A8,7.78,-2.592399089562938,1,3,3,- sites
chr4,103720563,103723795,-,1,UBE2D3,128.29,-0.6444818606327649,1,4,4,+ sites
chr4,104079456,104115841,-,1,CENPE,20.98,-0.16520511933648352,1,1,1,- sites
chr4,106155053,106158508,+,1,TET2,0.54,3.654503433974233,6.129283016944966,39,39,+++ sites
chr4,106155053,106164935,+,1,TET2,0.54,3.654503433974233,1,43,43,+++ sites
chr4,106307723,106377902,-,1,PPA2,35.3,-0.6433454108559924,1,4,4,+ sites
chr4,106317405,106345479,-,1,PPA2,35.3,-0.6433454108559924,1.584962500721156,2,2,- sites
chr4,106345352,106377902,-,1,PPA2,35.3,-0.6433454108559924,3.584962500721156,4,4,+ sites
chr4,106367539,106377902,-,1,PPA2,35.3,-0.6433454108559924,3.584962500721156,2,2,- sites
chr4,107216250,107230146,-,2,TBCK,8.5,0.8413811954622281,1.3219280948873624,4,8,++ sites
chr4,107246141,107258194,+,1,AIMP1,23.69,-0.6747871066194281,1,5,5,+ sites
chr4,108552786,108581228,-,1,PAPSS1,52.73,-0.37076222136323583,1,2,2,- sites
chr4,108603170,108615162,-,5,PAPSS1,52.73,-0.37076222136323583,1.3785116232537298,9,45,+++ sites
chr4,108603170,108622441,-,6,PAPSS1,52.73,-0.37076222136323583,0.874469117916141,9,54,+++ sites
chr4,108614926,108622441,-,2,PAPSS1,52.73,-0.37076222136323583,0.5849625007211562,5,10,++ sites
chr4,110384056,110384800,+,1,SEC24B,15.54,0.13463114291058006,2.584962500721156,16,16,+++ sites
chr4,110394159,110416012,+,1,SEC24B,15.54,0.13463114291058006,1,4,4,+ sites
chr4,110412482,110416012,+,1,SEC24B,15.54,0.13463114291058006,3.169925001442312,1,1,- sites
chr4,122725776,122731254,+,1,EXOSC9,61.82,-0.9183418947754451,1,3,3,- sites
chr4,123141487,123167453,+,1,KIAA1109,10.41,1.1132367587808125,1,6,6,+ sites
chr4,123175349,123210347,+,1,KIAA1109,10.41,1.1132367587808125,1,11,11,++ sites
chr4,123192172,123210347,+,1,KIAA1109,10.41,1.1132367587808125,1,11,11,++ sites
chr4,123848788,123900541,+,4,SPATA5,3.22,-0.4300500701338684,-0.4150374992788438,10,40,+++ sites
chr4,123848791,123900541,+,1,SPATA5,3.22,-0.4300500701338684,2.321928094887362,10,10,++ sites
chr4,123854593,123949550,+,1,SPATA5,3.22,-0.4300500701338684,1,10,10,++ sites
chr4,128804416,128808651,+,1,PLK4,20.93,-0.9787885454515558,1,1,1,- sites
chr4,128842678,128861152,-,2,MFSD8,4.85,0.7434949801106863,1.3219280948873624,1,2,- sites
chr4,128904093,128950008,+,1,C4orf29,7.51,-0.7134653094173277,1,6,6,+ sites
chr4,128938517,128950008,+,1,C4orf29,7.51,-0.7134653094173277,1,6,6,+ sites
chr4,139981477,139994721,-,1,ELF2,15.75,0.758242253796621,1.584962500721156,14,14,++ sites
chr4,139993019,139994721,-,1,ELF2,15.75,0.758242253796621,2.584962500721156,7,7,++ sites
chr4,140046317,140060651,-,7,ELF2,15.75,0.758242253796621,1.3625700793847084,4,28,+++ sites
chr4,140058783,140060651,-,3,ELF2,15.75,0.758242253796621,0.41503749927884376,4,12,++ sites
chr4,140258001,140262223,+,1,"NAA15",53.87,-1.5489924384891889,1,1,1,- sites
chr4,140263979,140265493,+,2,"NAA15",53.87,-1.5489924384891889,0,2,4,+ sites
chr4,140450184,140454520,-,1,hsa_circ_001861,2.12,1.725350179447424,1,6,6,+ sites
chr4,140810510,140812121,-,1,MAML3,0.49,2.9664907378097487,4,8,8,++ sites
chr4,141456886,141461455,+,1,ELMOD2,15.33,0.6538722102413074,1.584962500721156,2,2,- sites
chr4,141456886,141464740,+,1,ELMOD2,15.33,0.6538722102413074,2.584962500721156,4,4,+ sites
chr4,141598047,141600997,-,1,TBC1D9,0.75,4.283921772307617,1,10,10,++ sites
chr4,144336629,144361535,+,1,GAB1,4.75,0.36795956047247136,2,9,9,++ sites
chr4,144354643,144387378,+,1,GAB1,4.75,0.36795956047247136,1,9,9,++ sites
chr4,144447433,144464810,+,1,SMARCA5,67.34,-0.3300384251080068,1,7,7,++ sites
chr4,144464661,144465125,+,26,SMARCA5,67.34,-0.3300384251080068,2.5283789723547887,1,26,+++ sites
chr4,146744573,146770713,-,5,ZNF827,3.09,0.7946261625533981,1,10,50,+++ sites
chr4,146744573,146791630,-,1,ZNF827,3.09,0.7946261625533981,1,10,10,++ sites
chr4,146744573,146824367,-,1,ZNF827,3.09,0.7946261625533981,1,23,23,+++ sites
chr4,146767107,146770713,-,11,ZNF827,3.09,0.7946261625533981,0.24100809950379498,10,110,+++ sites
chr4,146767107,146813567,-,2,ZNF827,3.09,0.7946261625533981,0,21,42,+++ sites
chr4,146770473,146770713,-,1,ZNF827,3.09,0.7946261625533981,1,10,10,++ sites
chr4,146791396,146813567,-,1,ZNF827,3.09,0.7946261625533981,1,11,11,++ sites
chr4,146791396,146824367,-,1,ZNF827,3.09,0.7946261625533981,1,13,13,++ sites
chr4,146806829,146824367,-,7,ZNF827,3.09,0.7946261625533981,0.19264507794239583,13,91,+++ sites
chr4,151336589,151412187,-,1,LRBA,22.82,-1.676302812259582,1,15,15,+++ sites
chr4,151388824,151412187,-,1,LRBA,22.82,-1.676302812259582,3.169925001442312,13,13,++ sites
chr4,151656409,151729550,-,1,LRBA,22.82,-1.676302812259582,1.584962500721156,6,6,+ sites
chr4,151719232,151738409,-,3,LRBA,22.82,-1.676302812259582,-0.5849625007211563,4,12,++ sites
chr4,151719232,151753128,-,1,LRBA,22.82,-1.676302812259582,1.584962500721156,27,27,+++ sites
chr4,151727422,151770727,-,1,LRBA,22.82,-1.676302812259582,1,28,28,+++ sites
chr4,151771875,151789457,-,1,LRBA,22.82,-1.676302812259582,1.584962500721156,8,8,++ sites
chr4,153750776,153793716,+,3,ARFIP1,20,-0.9671938549167582,-0.5849625007211563,4,12,++ sites
chr4,153784757,153809459,+,3,ARFIP1,20,-0.9671938549167582,0,8,24,+++ sites
chr4,154315413,154318485,+,2,MND1,28.43,-0.8844837480952636,2.4594316186372973,3,6,+ sites
chr4,154504341,154519884,+,1,KIAA0922,11.7,0.41688592367121236,1,8,8,++ sites
chr4,154523303,154525582,+,1,KIAA0922,11.7,0.41688592367121236,1,16,16,+++ sites
chr4,160225493,160235920,+,1,RAPGEF2,15.39,0.6912526201214384,2.584962500721156,1,1,- sites
chr4,160225493,160264342,+,1,RAPGEF2,15.39,0.6912526201214384,1,16,16,+++ sites
chr4,166021779,166024248,-,1,TMEM192,4.54,-0.21552368998356264,1,1,1,- sites
chr4,166141085,166184511,+,5,KLHL2,7.33,0.6522556133085006,1,5,25,+++ sites
chr4,169812072,169825057,+,1,PALLD,7.47,1.0105833388578274,2.321928094887362,5,5,+ sites
chr4,169815729,169819865,+,1,PALLD,7.47,1.0105833388578274,1,3,3,- sites
chr4,169815729,169837178,+,1,PALLD,7.47,1.0105833388578274,1,6,6,+ sites
chr4,170076630,170077830,-,1,SH3RF1,5.29,0.5246287313895197,2.321928094887362,18,18,+++ sites
chr4,174213258,174225269,+,1,GALNT7,46.06,-1.6022933255458123,1,1,1,- sites
chr4,178274461,178274882,+,7,NEIL3,7.56,-0.127614196584348,0.6520766965796931,3,21,+++ sites
chr4,178274461,178281831,+,4,NEIL3,7.56,-0.127614196584348,2.0874628412503395,3,12,++ sites
chr4,184598610,184626223,+,1,C4orf41,0,0,1,9,9,++ sites
chr4,184614741,184622961,+,1,C4orf41,0,0,1,1,1,- sites
chr4,186096939,186097205,-,1,KIAA1430,24.74,-0.4556461617209888,1,1,1,- sites
chr4,186168447,186188309,+,6,SNX25,9.38,0.2876877704689294,0.5849625007211562,6,36,+++ sites
chr4,186168447,186231970,+,1,SNX25,9.38,0.2876877704689294,1,6,6,+ sites
chr4,186168447,186244954,+,1,SNX25,9.38,0.2876877704689294,1,22,22,+++ sites
chr4,186180001,186188309,+,1,SNX25,9.38,0.2876877704689294,1.584962500721156,6,6,+ sites
chr4,186241886,186267804,+,1,SNX25,9.38,0.2876877704689294,1,16,16,+++ sites
chr4,187554837,187560937,-,1,FAT1,24.29,-0.15802108244765825,1,4,4,+ sites
chr4,187584452,187630999,-,19,FAT1,24.29,-0.15802108244765825,-1.2479275134435857,37,703,+++ sites
chr4,187627716,187630999,-,62,FAT1,24.29,-0.15802108244765825,0.6003925412907621,36,2232,+++ sites
chr5,619104,620376,+,13,CEP72,2.07,-0.16210549698301296,-1.1154772174199359,5,65,+++ sites
chr5,896779,901546,+,3,TRIP13,20.51,-1.577945487661752,0,8,24,+++ sites
chr5,6606932,6620411,-,1,NSUN2,44.33,-1.6003400512128272,1.584962500721156,3,3,- sites
chr5,6611067,6622213,-,1,NSUN2,44.33,-1.6003400512128272,1,6,6,+ sites
chr5,6737622,6746540,+,1,PAPD7,6.59,0.584232576576626,1.584962500721156,7,7,++ sites
chr5,9379934,9437964,-,1,SEMA5A,1.1,2.740240726199067,1,8,8,++ sites
chr5,10254785,10261857,+,1,CCT5,144.72,-1.375703136980603,1,10,10,++ sites
chr5,10377909,10378944,+,1,MARCH6,0,0,1,4,4,+ sites
chr5,10377909,10382055,+,1,MARCH6,0,0,1,4,4,+ sites
chr5,10377909,10403653,+,1,MARCH6,0,0,1,25,25,+++ sites
chr5,10377909,10411649,+,1,MARCH6,0,0,1,31,31,+++ sites
chr5,10387105,10391843,+,1,MARCH6,0,0,1,16,16,+++ sites
chr5,10414544,10417516,+,1,MARCH6,0,0,1.584962500721156,7,7,++ sites
chr5,10415599,10417516,+,5,MARCH6,0,0,1.584962500721156,6,30,+++ sites
chr5,10417381,10430140,+,1,MARCH6,0,0,1,2,2,- sites
chr5,14290824,14336836,+,1,TRIO,6.27,1.3596269779214074,1,10,10,++ sites
chr5,14293120,14304701,+,1,TRIO,6.27,1.3596269779214074,1,2,2,- sites
chr5,14293120,14336836,+,1,TRIO,6.27,1.3596269779214074,2,9,9,++ sites
chr5,14304569,14336836,+,1,TRIO,6.27,1.3596269779214074,2.321928094887362,7,7,++ sites
chr5,14316621,14336836,+,3,TRIO,6.27,1.3596269779214074,1,7,21,+++ sites
chr5,14405956,14420130,+,1,TRIO,6.27,1.3596269779214074,1,5,5,+ sites
chr5,16762153,16762746,-,1,MYO10,12.13,-1.0203621609224052,1,3,3,- sites
chr5,16779653,16783578,-,2,MYO10,12.13,-1.0203621609224052,0,8,16,+++ sites
chr5,31406959,31410994,-,1,DROSHA,23.02,-0.22762451179164972,1,3,3,- sites
chr5,31429581,31472339,-,1,DROSHA,23.02,-0.22762451179164972,1,4,4,+ sites
chr5,31448653,31451747,-,1,DROSHA,23.02,-0.22762451179164972,1.584962500721156,1,1,- sites
chr5,31448653,31472339,-,1,DROSHA,23.02,-0.22762451179164972,2,3,3,- sites
chr5,32364053,32364381,-,1,ZFR,32.97,0.45133362850183373,1,3,3,- sites
chr5,34796043,34808759,+,1,RAI14,53.13,-1.0238195881530499,1,9,9,++ sites
chr5,34918468,34923339,+,1,BRIX1,74.76,-1.831190407072112,1.584962500721156,7,7,++ sites
chr5,36953719,36962376,+,1,NIPBL,18.74,0.3623134405792839,2,3,3,- sites
chr5,36953719,36976504,+,6,NIPBL,18.74,0.3623134405792839,2.584962500721156,17,102,+++ sites
chr5,36953719,36986403,+,1,NIPBL,18.74,0.3623134405792839,3.321928094887362,26,26,+++ sites
chr5,37125345,37227919,-,1,C5orf42,3.06,1.7468326236255431,1,18,18,+++ sites
chr5,37177722,37187944,-,1,C5orf42,3.06,1.7468326236255431,1,4,4,+ sites
chr5,37179462,37181107,-,1,C5orf42,3.06,1.7468326236255431,1,1,1,- sites
chr5,37226405,37247847,-,1,C5orf42,3.06,1.7468326236255431,1,12,12,++ sites
chr5,37301538,37303516,-,1,NUP155,37.58,-1.405090477359504,2.584962500721156,19,19,+++ sites
chr5,37301538,37324209,-,1,NUP155,37.58,-1.405090477359504,1,27,27,+++ sites
chr5,37302880,37303516,-,1,NUP155,37.58,-1.405090477359504,1,15,15,+++ sites
chr5,37333564,37341344,-,1,NUP155,37.58,-1.405090477359504,1,3,3,- sites
chr5,38510565,38530768,-,1,LIFR,5.5,0.9654904695733908,2.807354922057604,1,1,- sites
chr5,38523520,38530768,-,1,LIFR,5.5,0.9654904695733908,4.247927513443585,1,1,- sites
chr5,38971978,38978752,-,1,RICTOR,7.8,0.29956028185890793,1,1,1,- sites
chr5,38981968,39021238,-,1,RICTOR,7.8,0.29956028185890793,1,19,19,+++ sites
chr5,38991050,39003724,-,6,RICTOR,7.8,0.29956028185890793,1.8073549220576042,13,78,+++ sites
chr5,38991050,39021238,-,3,RICTOR,7.8,0.29956028185890793,1,13,39,+++ sites
chr5,38996920,39021238,-,1,RICTOR,7.8,0.29956028185890793,1,13,13,++ sites
chr5,39002636,39021238,-,1,RICTOR,7.8,0.29956028185890793,1,3,3,- sites
chr5,40764615,40777688,-,1,PRKAA1,8.04,0.7326526012951238,1,20,20,+++ sites
chr5,43068071,43068319,+,1,TCONS_00009249,0,0,1,7,7,++ sites
chr5,43122140,43162033,+,1,ZNF131,20.99,-0.3916302615174296,2.321928094887362,1,1,- sites
chr5,43161350,43162033,+,2,ZNF131,20.99,-0.3916302615174296,1.584962500721156,1,2,- sites
chr5,43292575,43297268,-,1,HMGCS1,192.02,0.6844347276206232,2.807354922057604,17,17,+++ sites
chr5,43292575,43299077,-,1,HMGCS1,192.02,0.6844347276206232,2.584962500721156,21,21,+++ sites
chr5,43294157,43297268,-,2,HMGCS1,192.02,0.6844347276206232,1.584962500721156,15,30,+++ sites
chr5,43294157,43299077,-,1,HMGCS1,192.02,0.6844347276206232,2,19,19,+++ sites
chr5,43295853,43297268,-,1,HMGCS1,192.02,0.6844347276206232,1.584962500721156,11,11,++ sites
chr5,43547829,43548015,-,1,PAIP1,53.21,0.09266874709140119,1.584962500721156,1,1,- sites
chr5,43675612,43677908,+,3,NNT,7.83,1.8217597303456838,0,4,12,++ sites
chr5,54623543,54624639,+,3,SKIV2L2,56.97,-1.0708452277343097,1.4150374992788437,3,9,++ sites
chr5,54623543,54637599,+,1,SKIV2L2,56.97,-1.0708452277343097,2,3,3,- sites
chr5,54639158,54662703,+,1,SKIV2L2,56.97,-1.0708452277343097,1,3,3,- sites
chr5,54763696,54771278,-,2,PPAP2A,24.11,-1.811249646784426,1,13,26,+++ sites
chr5,54763696,54786942,-,1,PPAP2A,24.11,-1.811249646784426,1,13,13,++ sites
chr5,56526672,56527148,+,1,GPBP1,47.84,-0.17687776208407935,2.321928094887362,2,2,- sites
chr5,56542126,56546968,+,1,GPBP1,47.84,-0.17687776208407935,4.584962500721156,3,3,- sites
chr5,60768507,60768864,+,1,ZSWIM6,4.32,2.419414042304162,4.807354922057604,4,4,+ sites
chr5,60768507,60790237,+,3,ZSWIM6,4.32,2.419414042304162,2.222392421336448,4,12,++ sites
chr5,61642956,61658368,+,1,KIF2A,39.18,0.15685545865226552,1,1,1,- sites
chr5,61642956,61669664,+,1,KIF2A,39.18,0.15685545865226552,1,9,9,++ sites
chr5,61657068,61658368,+,1,KIF2A,39.18,0.15685545865226552,1,1,1,- sites
chr5,61657068,61662308,+,1,KIF2A,39.18,0.15685545865226552,1,5,5,+ sites
chr5,61659004,61659726,+,1,KIF2A,39.18,0.15685545865226552,1,3,3,- sites
chr5,61659004,61662308,+,1,KIF2A,39.18,0.15685545865226552,1,4,4,+ sites
chr5,61733100,61897675,+,1,IPO11,27.83,-1.534032572557857,1,1,1,- sites
chr5,64863339,64868113,+,1,PPWD1,27.28,-0.49625584954733143,2.807354922057604,9,9,++ sites
chr5,64865458,64875440,+,1,PPWD1,27.28,-0.49625584954733143,1,10,10,++ sites
chr5,65054393,65077248,+,1,NLN,46.22,-2.7251528990921945,1,1,1,- sites
chr5,65076005,65081737,+,1,NLN,46.22,-2.7251528990921945,1,2,2,- sites
chr5,65076005,65088482,+,1,NLN,46.22,-2.7251528990921945,1,5,5,+ sites
chr5,65284462,65290692,+,4,ERBB2IP,12.58,0.9113181514604993,2.169925001442312,4,16,+++ sites
chr5,65284462,65310553,+,2,ERBB2IP,12.58,0.9113181514604993,2.321928094887362,5,10,++ sites
chr5,65307876,65310553,+,1,ERBB2IP,12.58,0.9113181514604993,1.584962500721156,1,1,- sites
chr5,65307876,65350779,+,2,ERBB2IP,12.58,0.9113181514604993,0,44,88,+++ sites
chr5,65317149,65350779,+,1,ERBB2IP,12.58,0.9113181514604993,1.584962500721156,43,43,+++ sites
chr5,65334210,65346794,+,1,ERBB2IP,12.58,0.9113181514604993,1,16,16,+++ sites
chr5,65338904,65350779,+,2,ERBB2IP,12.58,0.9113181514604993,0,36,72,+++ sites
chr5,65342180,65350779,+,1,ERBB2IP,12.58,0.9113181514604993,2.584962500721156,31,31,+++ sites
chr5,65349233,65350779,+,1,ERBB2IP,12.58,0.9113181514604993,3,22,22,+++ sites
chr5,67522117,67522837,+,1,PIK3R1,2.74,2.4990893458290415,3,12,12,++ sites
chr5,68411063,68414455,+,1,SLC30A5,15.18,-0.44383476358627877,1,1,1,- sites
chr5,68470703,68471364,+,9,CCNB1,158.89,-1.3179837633272549,1.4739311883324122,23,207,+++ sites
chr5,68868271,68875691,+,1,GTF2H2C,22.87,-0.821618748419165,1,10,10,++ sites
chr5,69736582,69737345,+,2,GTF2H2C,24.36,-0.5071470237938324,1,9,18,+++ sites
chr5,70333333,70343940,-,1,GTF2H2,25.59,-1.042914973818965,1,2,2,- sites
chr5,70333333,70356757,-,1,GTF2H2,25.59,-1.042914973818965,1,11,11,++ sites
chr5,70337348,70351284,-,1,GTF2H2,25.59,-1.042914973818965,1,11,11,++ sites
chr5,70888752,70900295,+,1,MCCC2,6.14,-2.7702417490405047,1,15,15,+++ sites
chr5,71479569,71482581,+,1,MAP1B,25.58,2.987182883651551,1.584962500721156,3,3,- sites
chr5,72151600,72161556,+,1,TNPO1,74.25,-0.44190556605228365,1,8,8,++ sites
chr5,72151600,72171564,+,1,TNPO1,74.25,-0.44190556605228365,1.584962500721156,18,18,+++ sites
chr5,72151600,72173173,+,1,TNPO1,74.25,-0.44190556605228365,1,19,19,+++ sites
chr5,72157634,72161556,+,9,TNPO1,74.25,-0.44190556605228365,0.6374299206152918,1,9,++ sites
chr5,72173054,72179059,+,1,TNPO1,74.25,-0.44190556605228365,1,1,1,- sites
chr5,72173054,72185784,+,1,TNPO1,74.25,-0.44190556605228365,1,18,18,+++ sites
chr5,72173054,72201272,+,1,TNPO1,74.25,-0.44190556605228365,1,35,35,+++ sites
chr5,72182896,72185784,+,1,TNPO1,74.25,-0.44190556605228365,2,17,17,+++ sites
chr5,72185612,72199610,+,1,TNPO1,74.25,-0.44190556605228365,1,18,18,+++ sites
chr5,72188965,72201272,+,1,TNPO1,74.25,-0.44190556605228365,1,15,15,+++ sites
chr5,72351891,72383580,+,1,FCHO2,6.73,0.04432915796794367,1,16,16,+++ sites
chr5,72354259,72373320,+,3,FCHO2,6.73,0.04432915796794367,0.7369655941662062,2,6,+ sites
chr5,72370568,72373320,+,7,FCHO2,6.73,0.04432915796794367,2.8365012677171206,1,7,++ sites
chr5,72370568,72374139,+,1,FCHO2,6.73,0.04432915796794367,1,15,15,+++ sites
chr5,72370568,72378652,+,1,FCHO2,6.73,0.04432915796794367,1.584962500721156,15,15,+++ sites
chr5,72850146,72857113,-,1,ANKRA2,6.71,0.5257104226355898,2.584962500721156,7,7,++ sites
chr5,74041502,74046492,-,5,GFM2,22.78,-0.6677227230062072,0.2630344058337938,1,5,+ sites
chr5,74091854,74137504,-,3,FAM169A,26.13,-0.7386229120289801,-0.5849625007211563,2,6,+ sites
chr5,74109664,74137504,-,38,FAM169A,26.13,-0.7386229120289801,-2.2479275134435857,2,76,+++ sites
chr5,74130250,74137504,-,63,FAM169A,26.13,-0.7386229120289801,-1.3923174227787605,2,126,+++ sites
chr5,74134789,74137504,-,8,FAM169A,26.13,-0.7386229120289801,-1,2,16,+++ sites
chr5,74639677,74640157,+,6,HMGCR,95.48,0.13023247077383085,1.5025003405291832,1,6,+ sites
chr5,74639677,74641483,+,1,HMGCR,95.48,0.13023247077383085,2.584962500721156,1,1,- sites
chr5,74639677,74647427,+,1,HMGCR,95.48,0.13023247077383085,1,13,13,++ sites
chr5,74981031,74988325,-,1,POC5,7.84,-0.1947496662673192,1.584962500721156,2,2,- sites
chr5,74981031,74998635,-,1,POC5,7.84,-0.1947496662673192,1,2,2,- sites
chr5,77385216,77423984,-,1,AP3B1,27.19,-0.6007006631563853,1,9,9,++ sites
